school_id,school_name,region,grade,gender,year,enrollment,performance_score,ingestion_timestamp
2,School_2,West,5,M,2023,110,87.32,2026-02-26 09:07:03.566365
17,School_17,South,5,M,2022,78,74.98,2026-02-26 09:07:03.566365
24,School_24,North,12,M,2021,92,94.82,2026-02-26 09:07:03.566365
41,School_41,South,8,F,2023,160,91.21,2026-02-26 09:07:03.566365
30,School_30,South,10,F,2020,177,65.81,2026-02-26 09:07:03.566365
2,School_2,East,4,F,2024,72,84.07,2026-02-26 09:07:03.566365
39,School_39,South,9,F,2020,198,87.69,2026-02-26 09:07:03.566365
45,School_45,North,7,M,2021,61,82.73,2026-02-26 09:07:03.566365
23,School_23,West,7,F,2023,173,80.56,2026-02-26 09:07:03.566365
49,School_49,South,3,F,2022,88,69.11,2026-02-26 09:07:03.566365
31,School_31,West,4,M,2023,129,69.44,2026-02-26 09:07:03.566365
46,School_46,South,7,F,2021,111,90.72,2026-02-26 09:07:03.566365
21,School_21,West,11,M,2021,22,60.75,2026-02-26 09:07:03.566365
22,School_22,South,11,F,2021,60,91.16,2026-02-26 09:07:03.566365
1,School_1,East,5,M,2021,144,81.07,2026-02-26 09:07:03.566365
26,School_26,West,12,M,2023,20,97.45,2026-02-26 09:07:03.566365
41,School_41,South,3,M,2020,134,99.89,2026-02-26 09:07:03.566365
1,School_1,South,1,F,2022,89,86.54,2026-02-26 09:07:03.566365
25,School_25,East,7,F,2022,145,76.49,2026-02-26 09:07:03.566365
16,School_16,East,6,F,2024,69,79.0,2026-02-26 09:07:03.566365
39,School_39,East,10,F,2021,99,68.17,2026-02-26 09:07:03.566365
32,School_32,West,7,F,2021,116,63.97,2026-02-26 09:07:03.566365
8,School_8,West,2,F,2021,78,83.15,2026-02-26 09:07:03.566365
42,School_42,East,12,M,2020,93,92.22,2026-02-26 09:07:03.566365
47,School_47,North,4,F,2021,82,70.47,2026-02-26 09:07:03.566365
38,School_38,North,2,F,2024,44,76.79,2026-02-26 09:07:03.566365
28,School_28,South,8,M,2024,157,82.19,2026-02-26 09:07:03.566365
41,School_41,North,7,M,2020,96,96.32,2026-02-26 09:07:03.566365
25,School_25,South,1,F,2021,143,65.55,2026-02-26 09:07:03.566365
34,School_34,West,2,M,2023,148,69.48,2026-02-26 09:07:03.566365
49,School_49,West,2,F,2023,118,96.74,2026-02-26 09:07:03.566365
24,School_24,North,4,M,2022,33,61.58,2026-02-26 09:07:03.566365
23,School_23,West,3,F,2020,168,86.24,2026-02-26 09:07:03.566365
12,School_12,East,1,M,2023,57,85.58,2026-02-26 09:07:03.566365
6,School_6,East,12,M,2022,20,75.33,2026-02-26 09:07:03.566365
35,School_35,North,2,F,2024,103,78.73,2026-02-26 09:07:03.566365
44,School_44,North,11,F,2022,152,94.2,2026-02-26 09:07:03.566365
19,School_19,South,9,M,2021,63,66.6,2026-02-26 09:07:03.566365
0,School_0,West,1,M,2021,76,69.26,2026-02-26 09:07:03.566365
7,School_7,South,9,M,2024,123,80.49,2026-02-26 09:07:03.566365
45,School_45,South,7,M,2020,64,76.39,2026-02-26 09:07:03.566365
15,School_15,East,2,F,2021,79,82.97,2026-02-26 09:07:03.566365
13,School_13,East,2,M,2021,85,96.83,2026-02-26 09:07:03.566365
11,School_11,East,5,M,2022,66,96.68,2026-02-26 09:07:03.566365
22,School_22,East,5,F,2022,134,69.2,2026-02-26 09:07:03.566365
14,School_14,South,4,F,2022,45,72.09,2026-02-26 09:07:03.566365
27,School_27,East,12,F,2023,156,66.48,2026-02-26 09:07:03.566365
33,School_33,West,10,F,2024,70,97.11,2026-02-26 09:07:03.566365
1,School_1,East,10,F,2020,113,75.91,2026-02-26 09:07:03.566365
31,School_31,East,12,F,2022,129,77.99,2026-02-26 09:07:03.566365
22,School_22,East,3,M,2020,155,92.11,2026-02-26 09:07:03.566365
21,School_21,North,4,M,2022,24,80.52,2026-02-26 09:07:03.566365
24,School_24,West,10,M,2021,58,64.79,2026-02-26 09:07:03.566365
21,School_21,West,4,F,2020,87,77.51,2026-02-26 09:07:03.566365
21,School_21,South,2,F,2023,59,85.22,2026-02-26 09:07:03.566365
48,School_48,South,5,M,2022,55,88.77,2026-02-26 09:07:03.566365
41,School_41,East,5,M,2024,168,85.81,2026-02-26 09:07:03.566365
5,School_5,North,5,F,2021,116,64.77,2026-02-26 09:07:03.566365
14,School_14,South,11,F,2022,45,72.17,2026-02-26 09:07:03.566365
42,School_42,South,11,M,2020,123,89.34,2026-02-26 09:07:03.566365
36,School_36,East,10,M,2022,122,95.21,2026-02-26 09:07:03.566365
32,School_32,East,1,M,2021,94,61.89,2026-02-26 09:07:03.566365
7,School_7,South,6,M,2024,104,61.69,2026-02-26 09:07:03.566365
43,School_43,South,11,M,2024,132,85.74,2026-02-26 09:07:03.566365
43,School_43,West,2,F,2024,75,81.92,2026-02-26 09:07:03.566365
4,School_4,North,7,M,2021,76,66.21,2026-02-26 09:07:03.566365
38,School_38,West,4,M,2022,147,81.93,2026-02-26 09:07:03.566365
3,School_3,South,5,F,2021,120,98.98,2026-02-26 09:07:03.566365
5,School_5,West,5,M,2021,154,85.24,2026-02-26 09:07:03.566365
44,School_44,West,5,F,2022,189,77.97,2026-02-26 09:07:03.566365
31,School_31,South,2,F,2023,160,93.1,2026-02-26 09:07:03.566365
29,School_29,East,5,M,2024,103,68.51,2026-02-26 09:07:03.566365
46,School_46,South,3,M,2020,181,76.57,2026-02-26 09:07:03.566365
34,School_34,East,4,F,2020,119,81.11,2026-02-26 09:07:03.566365
39,School_39,South,2,F,2022,65,80.18,2026-02-26 09:07:03.566365
15,School_15,South,4,F,2020,80,96.84,2026-02-26 09:07:03.566365
12,School_12,South,9,M,2023,75,71.71,2026-02-26 09:07:03.566365
49,School_49,North,8,M,2021,48,62.26,2026-02-26 09:07:03.566365
41,School_41,East,11,M,2024,130,96.66,2026-02-26 09:07:03.566365
29,School_29,North,12,M,2020,111,68.68,2026-02-26 09:07:03.566365
18,School_18,South,3,M,2020,161,75.16,2026-02-26 09:07:03.566365
16,School_16,West,1,F,2022,121,81.24,2026-02-26 09:07:03.566365
18,School_18,North,1,M,2022,90,99.04,2026-02-26 09:07:03.566365
27,School_27,East,6,M,2021,32,81.41,2026-02-26 09:07:03.566365
25,School_25,South,3,F,2024,164,77.91,2026-02-26 09:07:03.566365
36,School_36,North,4,M,2020,176,83.35,2026-02-26 09:07:03.566365
25,School_25,West,1,M,2021,100,98.83,2026-02-26 09:07:03.566365
22,School_22,North,8,M,2024,119,92.72,2026-02-26 09:07:03.566365
8,School_8,East,1,F,2021,102,66.76,2026-02-26 09:07:03.566365
11,School_11,North,5,F,2020,135,92.13,2026-02-26 09:07:03.566365
0,School_0,West,6,M,2022,144,93.64,2026-02-26 09:07:03.566365
0,School_0,West,2,M,2022,21,87.63,2026-02-26 09:07:03.566365
46,School_46,East,7,M,2022,81,86.29,2026-02-26 09:07:03.566365
33,School_33,West,7,F,2023,39,77.64,2026-02-26 09:07:03.566365
31,School_31,South,1,F,2021,109,85.67,2026-02-26 09:07:03.566365
47,School_47,West,4,M,2020,199,89.5,2026-02-26 09:07:03.566365
24,School_24,South,12,M,2021,172,64.91,2026-02-26 09:07:03.566365
39,School_39,North,4,M,2022,81,70.29,2026-02-26 09:07:03.566365
44,School_44,South,5,M,2021,36,67.76,2026-02-26 09:07:03.566365
0,School_0,South,1,F,2024,58,93.65,2026-02-26 09:07:03.566365
15,School_15,North,1,F,2021,29,87.2,2026-02-26 09:07:03.566365
38,School_38,West,7,M,2023,172,78.03,2026-02-26 09:07:03.566365
4,School_4,South,9,F,2023,129,93.04,2026-02-26 09:07:03.566365
21,School_21,West,1,F,2022,47,88.67,2026-02-26 09:07:03.566365
28,School_28,North,2,M,2020,80,96.54,2026-02-26 09:07:03.566365
2,School_2,East,6,M,2024,77,63.07,2026-02-26 09:07:03.566365
11,School_11,West,6,M,2020,63,80.37,2026-02-26 09:07:03.566365
25,School_25,West,2,M,2020,102,88.27,2026-02-26 09:07:03.566365
15,School_15,East,9,F,2024,170,68.3,2026-02-26 09:07:03.566365
36,School_36,East,4,M,2023,144,73.09,2026-02-26 09:07:03.566365
21,School_21,North,7,M,2022,164,76.76,2026-02-26 09:07:03.566365
28,School_28,West,6,M,2021,98,91.77,2026-02-26 09:07:03.566365
13,School_13,West,11,M,2023,104,79.74,2026-02-26 09:07:03.566365
27,School_27,North,11,F,2022,57,79.71,2026-02-26 09:07:03.566365
4,School_4,West,3,M,2023,49,77.24,2026-02-26 09:07:03.566365
46,School_46,South,8,M,2024,166,69.14,2026-02-26 09:07:03.566365
48,School_48,South,7,F,2020,51,96.92,2026-02-26 09:07:03.566365
29,School_29,South,9,M,2024,39,72.71,2026-02-26 09:07:03.566365
45,School_45,West,3,M,2021,121,82.7,2026-02-26 09:07:03.566365
4,School_4,South,1,M,2024,83,65.95,2026-02-26 09:07:03.566365
11,School_11,South,2,F,2020,55,77.37,2026-02-26 09:07:03.566365
15,School_15,North,12,M,2023,190,96.15,2026-02-26 09:07:03.566365
25,School_25,North,11,M,2022,45,99.82,2026-02-26 09:07:03.566365
25,School_25,East,12,M,2021,26,74.47,2026-02-26 09:07:03.566365
47,School_47,East,1,F,2023,53,66.16,2026-02-26 09:07:03.566365
20,School_20,East,11,M,2022,183,72.58,2026-02-26 09:07:03.566365
38,School_38,East,5,M,2020,153,73.09,2026-02-26 09:07:03.566365
35,School_35,North,10,M,2024,184,85.78,2026-02-26 09:07:03.566365
32,School_32,North,2,F,2023,81,79.85,2026-02-26 09:07:03.566365
29,School_29,North,3,F,2022,105,90.74,2026-02-26 09:07:03.566365
36,School_36,South,8,M,2022,92,88.05,2026-02-26 09:07:03.566365
22,School_22,South,10,M,2024,147,70.05,2026-02-26 09:07:03.566365
9,School_9,East,5,F,2023,79,91.37,2026-02-26 09:07:03.566365
4,School_4,South,4,M,2023,83,93.9,2026-02-26 09:07:03.566365
35,School_35,West,5,F,2020,197,83.94,2026-02-26 09:07:03.566365
33,School_33,North,10,F,2023,71,97.11,2026-02-26 09:07:03.566365
30,School_30,East,6,F,2024,164,91.32,2026-02-26 09:07:03.566365
9,School_9,East,12,M,2023,79,83.82,2026-02-26 09:07:03.566365
18,School_18,West,7,F,2020,96,96.25,2026-02-26 09:07:03.566365
31,School_31,South,9,F,2022,138,84.01,2026-02-26 09:07:03.566365
0,School_0,East,1,M,2023,157,80.85,2026-02-26 09:07:03.566365
4,School_4,South,4,M,2024,144,74.25,2026-02-26 09:07:03.566365
44,School_44,South,12,M,2023,172,95.31,2026-02-26 09:07:03.566365
3,School_3,West,12,F,2021,37,64.91,2026-02-26 09:07:03.566365
15,School_15,East,9,F,2020,83,78.94,2026-02-26 09:07:03.566365
23,School_23,South,5,M,2022,98,81.5,2026-02-26 09:07:03.566365
15,School_15,South,8,F,2021,78,82.19,2026-02-26 09:07:03.566365
1,School_1,West,12,M,2024,174,86.08,2026-02-26 09:07:03.566365
48,School_48,West,1,M,2023,77,80.23,2026-02-26 09:07:03.566365
27,School_27,South,4,M,2020,80,70.27,2026-02-26 09:07:03.566365
31,School_31,West,12,M,2023,137,94.28,2026-02-26 09:07:03.566365
26,School_26,South,12,M,2023,98,86.3,2026-02-26 09:07:03.566365
19,School_19,East,9,F,2023,90,94.33,2026-02-26 09:07:03.566365
23,School_23,North,1,F,2023,190,71.04,2026-02-26 09:07:03.566365
11,School_11,West,1,M,2020,107,85.48,2026-02-26 09:07:03.566365
49,School_49,North,4,F,2021,106,88.57,2026-02-26 09:07:03.566365
34,School_34,South,3,F,2024,158,75.34,2026-02-26 09:07:03.566365
32,School_32,South,7,M,2021,107,92.49,2026-02-26 09:07:03.566365
32,School_32,South,11,F,2020,152,60.1,2026-02-26 09:07:03.566365
42,School_42,North,3,F,2024,58,83.8,2026-02-26 09:07:03.566365
36,School_36,South,1,M,2022,195,84.54,2026-02-26 09:07:03.566365
11,School_11,West,12,F,2021,99,81.35,2026-02-26 09:07:03.566365
2,School_2,East,11,F,2020,39,85.2,2026-02-26 09:07:03.566365
0,School_0,East,10,F,2020,100,66.69,2026-02-26 09:07:03.566365
32,School_32,West,2,F,2020,38,87.39,2026-02-26 09:07:03.566365
39,School_39,East,10,F,2024,173,73.43,2026-02-26 09:07:03.566365
9,School_9,North,4,M,2023,172,78.08,2026-02-26 09:07:03.566365
42,School_42,South,1,M,2022,162,73.32,2026-02-26 09:07:03.566365
43,School_43,South,1,M,2024,168,78.96,2026-02-26 09:07:03.566365
28,School_28,South,12,M,2024,194,84.86,2026-02-26 09:07:03.566365
12,School_12,North,8,M,2021,182,93.53,2026-02-26 09:07:03.566365
11,School_11,North,7,F,2022,191,79.34,2026-02-26 09:07:03.566365
30,School_30,North,8,F,2020,153,72.93,2026-02-26 09:07:03.566365
45,School_45,West,4,M,2024,135,79.52,2026-02-26 09:07:03.566365
1,School_1,North,6,M,2022,120,87.55,2026-02-26 09:07:03.566365
49,School_49,East,3,M,2021,170,73.87,2026-02-26 09:07:03.566365
34,School_34,West,11,F,2023,58,76.57,2026-02-26 09:07:03.566365
22,School_22,West,8,F,2022,165,82.51,2026-02-26 09:07:03.566365
16,School_16,West,4,F,2020,187,71.76,2026-02-26 09:07:03.566365
25,School_25,North,3,F,2024,55,68.36,2026-02-26 09:07:03.566365
7,School_7,West,4,F,2023,175,65.62,2026-02-26 09:07:03.566365
28,School_28,North,6,F,2021,102,74.1,2026-02-26 09:07:03.566365
25,School_25,North,11,M,2020,113,61.93,2026-02-26 09:07:03.566365
9,School_9,West,7,F,2023,185,83.34,2026-02-26 09:07:03.566365
25,School_25,South,7,M,2021,191,67.04,2026-02-26 09:07:03.566365
33,School_33,South,12,M,2020,21,75.1,2026-02-26 09:07:03.566365
40,School_40,West,4,F,2024,92,70.77,2026-02-26 09:07:03.566365
6,School_6,South,8,F,2021,54,85.22,2026-02-26 09:07:03.566365
3,School_3,East,7,F,2023,148,94.01,2026-02-26 09:07:03.566365
49,School_49,East,2,F,2020,193,85.33,2026-02-26 09:07:03.566365
44,School_44,North,8,F,2022,82,81.7,2026-02-26 09:07:03.566365
10,School_10,South,9,F,2020,114,86.76,2026-02-26 09:07:03.566365
28,School_28,East,5,F,2023,64,61.2,2026-02-26 09:07:03.566365
35,School_35,West,4,F,2023,144,64.91,2026-02-26 09:07:03.566365
24,School_24,South,4,M,2022,56,63.8,2026-02-26 09:07:03.566365
20,School_20,East,4,M,2023,26,63.93,2026-02-26 09:07:03.566365
35,School_35,East,6,F,2020,129,70.42,2026-02-26 09:07:03.566365
9,School_9,West,11,M,2021,163,81.28,2026-02-26 09:07:03.566365
36,School_36,North,4,F,2020,197,64.59,2026-02-26 09:07:03.566365
8,School_8,West,7,M,2023,161,97.4,2026-02-26 09:07:03.566365
23,School_23,North,7,M,2022,153,94.17,2026-02-26 09:07:03.566365
34,School_34,East,5,F,2022,168,98.87,2026-02-26 09:07:03.566365
48,School_48,North,5,F,2024,157,61.7,2026-02-26 09:07:03.566365
34,School_34,East,10,F,2022,51,94.06,2026-02-26 09:07:03.566365
47,School_47,East,8,M,2022,153,92.15,2026-02-26 09:07:03.566365
35,School_35,South,7,M,2023,21,96.08,2026-02-26 09:07:03.566365
17,School_17,North,7,F,2021,58,81.12,2026-02-26 09:07:03.566365
48,School_48,North,6,M,2021,68,91.52,2026-02-26 09:07:03.566365
38,School_38,North,7,F,2023,46,62.05,2026-02-26 09:07:03.566365
31,School_31,West,7,M,2022,75,63.04,2026-02-26 09:07:03.566365
23,School_23,South,10,F,2020,33,64.74,2026-02-26 09:07:03.566365
22,School_22,South,2,M,2021,170,96.59,2026-02-26 09:07:03.566365
31,School_31,South,10,F,2023,122,62.45,2026-02-26 09:07:03.566365
36,School_36,West,2,F,2020,137,64.01,2026-02-26 09:07:03.566365
11,School_11,North,10,F,2022,141,97.22,2026-02-26 09:07:03.566365
48,School_48,North,7,M,2023,124,64.3,2026-02-26 09:07:03.566365
12,School_12,North,10,F,2021,198,94.79,2026-02-26 09:07:03.566365
22,School_22,South,7,M,2020,44,91.57,2026-02-26 09:07:03.566365
24,School_24,South,7,F,2020,72,61.61,2026-02-26 09:07:03.566365
34,School_34,East,5,F,2021,30,60.87,2026-02-26 09:07:03.566365
40,School_40,West,1,F,2020,182,81.38,2026-02-26 09:07:03.566365
29,School_29,West,2,M,2021,56,99.89,2026-02-26 09:07:03.566365
16,School_16,South,9,M,2023,28,95.15,2026-02-26 09:07:03.566365
48,School_48,East,8,M,2024,47,72.4,2026-02-26 09:07:03.566365
19,School_19,North,8,F,2022,74,75.45,2026-02-26 09:07:03.566365
47,School_47,South,10,M,2023,193,75.52,2026-02-26 09:07:03.566365
24,School_24,West,1,F,2022,146,89.37,2026-02-26 09:07:03.566365
21,School_21,West,6,F,2022,89,73.65,2026-02-26 09:07:03.566365
12,School_12,West,9,F,2021,46,65.91,2026-02-26 09:07:03.566365
18,School_18,North,8,F,2024,29,89.88,2026-02-26 09:07:03.566365
48,School_48,West,3,F,2022,170,78.32,2026-02-26 09:07:03.566365
35,School_35,North,4,M,2022,168,63.07,2026-02-26 09:07:03.566365
11,School_11,North,3,M,2023,192,91.6,2026-02-26 09:07:03.566365
40,School_40,North,6,F,2024,145,83.41,2026-02-26 09:07:03.566365
18,School_18,South,9,F,2024,22,79.57,2026-02-26 09:07:03.566365
11,School_11,North,8,M,2022,62,86.93,2026-02-26 09:07:03.566365
8,School_8,East,10,F,2024,118,80.21,2026-02-26 09:07:03.566365
6,School_6,West,4,F,2023,26,85.94,2026-02-26 09:07:03.566365
27,School_27,South,2,F,2021,174,94.7,2026-02-26 09:07:03.566365
13,School_13,West,8,F,2022,61,84.54,2026-02-26 09:07:03.566365
30,School_30,North,8,M,2020,116,86.38,2026-02-26 09:07:03.566365
18,School_18,South,12,F,2022,23,84.55,2026-02-26 09:07:03.566365
46,School_46,East,11,M,2022,155,81.25,2026-02-26 09:07:03.566365
15,School_15,North,6,M,2021,103,66.88,2026-02-26 09:07:03.566365
4,School_4,West,8,M,2020,164,73.43,2026-02-26 09:07:03.566365
34,School_34,East,9,M,2020,24,87.72,2026-02-26 09:07:03.566365
11,School_11,North,1,F,2020,132,77.02,2026-02-26 09:07:03.566365
24,School_24,East,9,F,2021,156,76.25,2026-02-26 09:07:03.566365
20,School_20,North,2,F,2024,155,90.37,2026-02-26 09:07:03.566365
35,School_35,South,1,M,2020,26,60.22,2026-02-26 09:07:03.566365
22,School_22,North,8,M,2024,56,87.16,2026-02-26 09:07:03.566365
15,School_15,South,8,M,2023,74,79.57,2026-02-26 09:07:03.566365
38,School_38,North,11,F,2021,86,75.07,2026-02-26 09:07:03.566365
44,School_44,North,4,F,2024,155,73.62,2026-02-26 09:07:03.566365
41,School_41,West,8,F,2020,88,66.92,2026-02-26 09:07:03.566365
38,School_38,East,7,M,2020,24,73.37,2026-02-26 09:07:03.566365
13,School_13,East,2,M,2024,36,75.66,2026-02-26 09:07:03.566365
30,School_30,East,5,F,2024,130,77.5,2026-02-26 09:07:03.566365
4,School_4,North,10,M,2023,77,86.89,2026-02-26 09:07:03.566365
34,School_34,North,4,M,2021,174,78.14,2026-02-26 09:07:03.566365
22,School_22,North,3,F,2022,123,91.85,2026-02-26 09:07:03.566365
28,School_28,South,1,M,2023,132,85.59,2026-02-26 09:07:03.566365
42,School_42,South,5,M,2023,111,67.58,2026-02-26 09:07:03.566365
10,School_10,West,10,F,2023,87,71.09,2026-02-26 09:07:03.566365
17,School_17,North,8,M,2020,47,63.17,2026-02-26 09:07:03.566365
46,School_46,East,12,M,2024,108,97.83,2026-02-26 09:07:03.566365
11,School_11,East,9,M,2021,197,95.46,2026-02-26 09:07:03.566365
8,School_8,West,7,M,2020,125,63.39,2026-02-26 09:07:03.566365
9,School_9,East,12,F,2023,86,82.96,2026-02-26 09:07:03.566365
43,School_43,West,11,F,2021,141,98.42,2026-02-26 09:07:03.566365
16,School_16,North,1,M,2020,178,89.89,2026-02-26 09:07:03.566365
37,School_37,East,1,F,2022,120,79.67,2026-02-26 09:07:03.566365
6,School_6,North,1,F,2023,31,69.64,2026-02-26 09:07:03.566365
45,School_45,South,2,F,2020,120,71.16,2026-02-26 09:07:03.566365
12,School_12,East,1,M,2020,23,89.45,2026-02-26 09:07:03.566365
39,School_39,South,4,M,2023,140,91.22,2026-02-26 09:07:03.566365
41,School_41,East,10,F,2022,61,81.15,2026-02-26 09:07:03.566365
8,School_8,North,9,F,2024,41,64.84,2026-02-26 09:07:03.566365
49,School_49,West,12,F,2022,20,97.35,2026-02-26 09:07:03.566365
26,School_26,North,4,F,2023,67,93.79,2026-02-26 09:07:03.566365
1,School_1,North,4,M,2024,62,65.62,2026-02-26 09:07:03.566365
4,School_4,North,7,F,2020,121,62.27,2026-02-26 09:07:03.566365
28,School_28,East,11,M,2022,167,81.43,2026-02-26 09:07:03.566365
36,School_36,West,9,M,2022,37,71.37,2026-02-26 09:07:03.566365
37,School_37,South,7,M,2024,196,71.33,2026-02-26 09:07:03.566365
18,School_18,North,1,M,2020,95,63.49,2026-02-26 09:07:03.566365
7,School_7,East,1,M,2022,164,98.14,2026-02-26 09:07:03.566365
47,School_47,South,4,M,2024,169,93.21,2026-02-26 09:07:03.566365
44,School_44,North,4,M,2022,101,64.55,2026-02-26 09:07:03.566365
0,School_0,South,1,F,2020,29,95.06,2026-02-26 09:07:03.566365
21,School_21,North,6,M,2020,43,87.32,2026-02-26 09:07:03.566365
16,School_16,South,10,F,2021,159,73.02,2026-02-26 09:07:03.566365
6,School_6,South,2,F,2024,23,94.85,2026-02-26 09:07:03.566365
24,School_24,West,11,F,2023,189,83.92,2026-02-26 09:07:03.566365
44,School_44,West,5,F,2022,145,93.95,2026-02-26 09:07:03.566365
3,School_3,North,8,F,2020,152,78.77,2026-02-26 09:07:03.566365
35,School_35,East,3,M,2022,173,80.03,2026-02-26 09:07:03.566365
5,School_5,West,9,M,2022,99,71.64,2026-02-26 09:07:03.566365
30,School_30,South,7,F,2023,24,75.51,2026-02-26 09:07:03.566365
18,School_18,West,9,F,2020,173,82.71,2026-02-26 09:07:03.566365
43,School_43,West,1,F,2021,102,97.88,2026-02-26 09:07:03.566365
38,School_38,North,5,M,2024,25,84.0,2026-02-26 09:07:03.566365
26,School_26,West,12,F,2022,171,65.9,2026-02-26 09:07:03.566365
9,School_9,West,3,M,2023,26,60.28,2026-02-26 09:07:03.566365
25,School_25,South,4,M,2023,29,94.04,2026-02-26 09:07:03.566365
18,School_18,West,4,F,2024,186,74.57,2026-02-26 09:07:03.566365
38,School_38,South,11,M,2024,97,72.6,2026-02-26 09:07:03.566365
2,School_2,West,12,M,2020,175,92.03,2026-02-26 09:07:03.566365
44,School_44,West,7,M,2022,61,97.81,2026-02-26 09:07:03.566365
12,School_12,East,10,F,2022,81,89.92,2026-02-26 09:07:03.566365
49,School_49,West,11,F,2024,144,66.95,2026-02-26 09:07:03.566365
27,School_27,South,8,F,2021,199,75.66,2026-02-26 09:07:03.566365
19,School_19,South,11,F,2022,41,90.38,2026-02-26 09:07:03.566365
27,School_27,North,10,F,2023,76,96.28,2026-02-26 09:07:03.566365
7,School_7,North,5,F,2024,115,99.94,2026-02-26 09:07:03.566365
40,School_40,East,12,F,2022,158,80.46,2026-02-26 09:07:03.566365
38,School_38,South,10,F,2020,161,92.9,2026-02-26 09:07:03.566365
0,School_0,South,7,M,2024,50,61.87,2026-02-26 09:07:03.566365
2,School_2,South,3,F,2023,23,71.43,2026-02-26 09:07:03.566365
12,School_12,East,3,M,2020,128,74.86,2026-02-26 09:07:03.566365
27,School_27,South,3,M,2024,169,99.02,2026-02-26 09:07:03.566365
48,School_48,North,12,F,2024,137,60.14,2026-02-26 09:07:03.566365
24,School_24,East,4,M,2022,112,72.32,2026-02-26 09:07:03.566365
32,School_32,North,6,M,2020,118,97.22,2026-02-26 09:07:03.566365
37,School_37,North,5,F,2024,96,72.27,2026-02-26 09:07:03.566365
5,School_5,East,8,M,2023,102,69.0,2026-02-26 09:07:03.566365
43,School_43,West,12,F,2020,134,89.2,2026-02-26 09:07:03.566365
44,School_44,West,5,M,2022,80,89.81,2026-02-26 09:07:03.566365
